Idxcd,Idxnmabbr,Date,PrevClPr,Oppr,Hipr,Lopr,Clpr,Trdvol,Trdsum,Trades,Yrflg,Yrtrds,Qtrflg,Qtrtrds,Monflg,Montrds,Wkflg,Wktrds,InnerCode
000001,上证指数,1991-12-06,266.66,269.34,269.35,266.66,269.35,161300,1798000.00,6,,,,,,,1,5,1
000001,上证指数,1991-12-09,269.35,270.27,270.27,269.35,270.27,163100,1648000.00,17,,,,,,,,,1
000001,上证指数,1991-12-10,270.27,270.27,272.91,270.27,272.91,51600,665000.00,7,,,,,,,,,1
000001,上证指数,1991-12-11,272.91,273.53,273.71,272.91,273.71,66900,859000.00,10,,,,,,,,,1
000001,上证指数,1991-12-12,273.71,274.41,274.41,273.71,274.41,157700,1644000.00,8,,,,,,,,,1
000001,上证指数,1991-12-13,274.41,276.81,277.00,274.41,277.00,74600,962000.00,6,,,,,,,1,5,1
000001,上证指数,1991-12-16,277.00,277.53,277.85,277.00,277.85,58000,817000.00,17,,,,,,,,,1
000001,上证指数,1991-12-17,277.85,278.67,278.68,277.85,278.68,49300,754000.00,12,,,,,,,,,1
000001,上证指数,1991-12-18,278.68,279.32,279.51,278.68,279.51,76000,893000.00,12,,,,,,,,,1
000001,上证指数,1991-12-19,279.51,279.98,280.17,279.51,280.17,109400,1242000.00,11,,,,,,,,,1
000001,上证指数,1991-12-20,280.17,282.83,282.83,280.63,282.83,439300,6268000.00,13,,,,,,,1,5,1
000001,上证指数,1991-12-23,282.83,285.65,285.65,282.83,285.65,104600,1182000.00,13,,,,,,,,,1
000001,上证指数,1991-12-24,285.65,285.74,286.22,285.65,286.22,48600,593000.00,11,,,,,,,,,1
000001,上证指数,1991-12-25,286.22,287.09,287.15,286.22,287.15,57300,873000.00,7,,,,,,,,,1
000001,上证指数,1991-12-26,287.15,288.03,288.03,287.15,288.03,116800,1422000.00,9,,,,,,,,,1
000001,上证指数,1991-12-27,288.03,290.65,290.85,288.03,290.85,155100,1789000.00,2,,,,,,,1,5,1
000001,上证指数,1991-12-30,290.85,291.71,291.71,290.85,291.71,116500,1881000.00,4,,,,,,,,,1
000001,上证指数,1991-12-31,291.71,292.48,292.75,291.71,292.75,58400,858000.00,4,1,255,1,64,1,22,,,1
000001,上证指数,1992-01-02,292.75,293.74,293.75,292.76,293.75,92800,1339000.00,4,,,,,,,,,1
000001,上证指数,1992-01-03,293.75,296.24,296.52,293.75,296.52,143600,1842000.00,4,,,,,,,1,4,1
000001,上证指数,1992-01-06,296.52,297.68,297.68,296.52,297.68,340000,4236000.00,11,,,,,,,,,1
000001,上证指数,1992-01-07,297.68,298.54,298.77,297.68,298.77,89200,1064000.00,10,,,,,,,,,1
000001,上证指数,1992-01-08,298.77,299.65,299.66,298.77,299.66,65900,930000.00,7,,,,,,,,,1
000001,上证指数,1992-01-09,299.66,300.61,300.62,299.66,300.62,94300,1244000.00,4,,,,,,,,,1
000001,上证指数,1992-01-10,300.62,301.82,301.83,300.62,301.83,160500,2629000.00,4,,,,,,,1,5,1
000001,上证指数,1992-01-13,301.83,302.83,303.06,302.00,303.06,72500,1097000.00,6,,,,,,,,,1
000001,上证指数,1992-01-14,303.06,304.77,305.74,303.06,305.74,63200,858000.00,10,,,,,,,,,1
000001,上证指数,1992-01-15,305.74,306.62,306.63,305.74,306.63,25900,314000.00,4,,,,,,,,,1
000001,上证指数,1992-01-16,306.63,306.85,306.85,306.63,306.85,37800,488000.00,7,,,,,,,,,1
000001,上证指数,1992-01-17,306.85,307.37,307.38,306.85,307.38,25000,321000.00,2,,,,,,,1,5,1
000001,上证指数,1992-01-20,307.38,307.38,307.39,307.38,307.39,44500,502000.00,7,,,,,,,,,1
000001,上证指数,1992-01-21,307.39,307.87,307.87,307.39,307.87,53400,650000.00,2,,,,,,,,,1
000001,上证指数,1992-01-22,307.87,307.95,307.95,307.87,307.95,31200,439000.00,15,,,,,,,,,1
000001,上证指数,1992-01-23,307.95,308.53,308.53,307.95,308.53,41300,583000.00,3,,,,,,,,,1
000001,上证指数,1992-01-24,308.53,309.05,309.05,308.53,309.05,72200,1004000.00,5,,,,,,,1,5,1
000001,上证指数,1992-01-27,309.05,311.60,311.61,309.05,311.61,56200,750000.00,3,,,,,,,,,1
000001,上证指数,1992-01-28,311.61,311.67,311.84,311.61,311.84,66400,822000.00,11,,,,,,,,,1
000001,上证指数,1992-01-29,311.84,312.41,312.58,311.84,312.42,40100,450000.00,3,,,,,,,,,1
000001,上证指数,1992-01-30,312.42,312.73,312.73,312.42,312.73,39100,543000.00,7,,,,,,,,,1
000001,上证指数,1992-01-31,312.73,313.24,313.24,312.73,313.24,35400,586000.00,8,,,,,1,22,1,5,1
000001,上证指数,1992-02-03,313.24,314.18,314.18,313.24,314.18,30500,583000.00,,,,,,,,,,1
000001,上证指数,1992-02-07,314.18,314.72,314.72,314.18,314.72,32700,527000.00,3,,,,,,,1,2,1
000001,上证指数,1992-02-10,314.72,315.55,315.56,314.72,315.56,35400,586000.00,3,,,,,,,,,1
000001,上证指数,1992-02-11,315.56,316.12,316.43,315.56,316.43,29600,460000.00,2,,,,,,,,,1
000001,上证指数,1992-02-12,316.43,316.43,316.44,316.43,316.44,27000,397000.00,2,,,,,,,,,1
000001,上证指数,1992-02-13,316.44,317.24,317.57,317.04,317.04,,,1,,,,,,,,,1
000001,上证指数,1992-02-14,317.04,319.45,319.68,317.04,319.68,45700,770000.00,1,,,,,,,1,5,1
000001,上证指数,1992-02-17,319.68,319.77,319.77,319.68,319.77,636900,13782000.00,6,,,,,,,,,1
000001,上证指数,1992-02-18,319.77,338.98,339.16,319.77,337.11,740700,12655000.00,,,,,,,,,,1
000001,上证指数,1992-02-19,337.11,340.50,342.41,337.11,342.41,940100,16501000.00,3,,,,,,,,,1
000001,上证指数,1992-02-20,342.41,345.22,348.01,342.41,347.99,1034100,20004000.00,4,,,,,,,,,1
000001,上证指数,1992-02-21,347.99,358.91,359.93,347.99,359.59,1158200,19254000.00,9,,,,,,,1,5,1
000001,上证指数,1992-02-24,359.59,361.11,361.62,359.59,360.50,3015700,18038000.00,5,,,,,,,,,1
000001,上证指数,1992-02-25,360.50,359.66,361.29,357.07,360.37,486200,8037000.00,4,,,,,,,,,1
000001,上证指数,1992-02-26,360.37,359.85,360.76,359.27,360.10,575300,8082000.00,9,,,,,,,,,1
000001,上证指数,1992-02-27,360.10,361.00,363.03,360.10,362.45,952400,17931000.00,7,,,,,,,,,1
000001,上证指数,1992-02-28,362.45,364.15,364.67,362.45,364.66,986200,26401000.00,2,,,,,1,17,1,5,1
000001,上证指数,1992-03-02,364.66,365.15,365.39,364.66,365.39,340500,5644000.00,5,,,,,,,,,1
000001,上证指数,1992-03-03,365.39,366.79,367.25,365.39,367.00,298900,3366000.00,14,,,,,,,,,1
000001,上证指数,1992-03-04,367.00,367.56,368.32,366.95,368.32,,,12,,,,,,,,,1
000001,上证指数,1992-03-05,368.32,369.31,369.88,368.11,369.76,836000,14928000.00,11,,,,,,,,,1
000001,上证指数,1992-03-06,369.76,370.79,371.76,369.76,371.76,523700,9958000.00,14,,,,,,,1,5,1
000001,上证指数,1992-03-09,371.76,372.26,374.06,371.88,373.53,2096800,22273000.00,8,,,,,,,,,1
000001,上证指数,1992-03-10,373.53,374.48,375.23,373.53,375.23,501100,7452000.00,10,,,,,,,,,1
000001,上证指数,1992-03-11,375.23,375.87,376.25,374.98,376.14,400100,11238000.00,9,,,,,,,,,1
000001,上证指数,1992-03-12,376.14,377.55,377.57,376.14,376.92,1032600,31594000.00,6,,,,,,,,,1
000001,上证指数,1992-03-13,376.92,376.58,377.19,376.38,376.38,252700,4487000.00,8,,,,,,,1,5,1
000001,上证指数,1992-03-16,376.38,377.00,377.42,376.38,377.05,264600,2265000.00,3,,,,,,,,,1
000001,上证指数,1992-03-17,377.05,377.50,377.84,377.03,377.49,89000,1340000.00,5,,,,,,,,,1
000001,上证指数,1992-03-18,377.49,377.94,378.32,377.49,377.66,402800,2252000.00,9,,,,,,,,,1
000001,上证指数,1992-03-19,377.66,377.26,377.96,376.21,377.31,1362800,35111000.00,6,,,,,,,,,1
000001,上证指数,1992-03-20,377.31,377.91,378.03,377.31,377.99,316000,7844000.00,8,,,,,,,1,5,1
000001,上证指数,1992-03-23,377.99,378.61,379.04,377.45,378.89,1029000,24375000.00,19,,,,,,,,,1
000001,上证指数,1992-03-24,378.89,378.53,379.50,378.05,378.69,437800,7016000.00,17,,,,,,,,,1
000001,上证指数,1992-03-25,378.69,378.33,379.02,378.12,378.12,1182000,21445000.00,15,,,,,,,,,1
000001,上证指数,1992-03-26,378.12,379.29,379.34,377.64,379.13,1022500,24177000.00,14,,,,,,,,,1
000001,上证指数,1992-03-27,379.13,379.65,380.79,379.13,380.77,189200,5469000.00,12,,,,,,,1,5,1
000001,上证指数,1992-03-30,380.77,381.54,381.56,380.76,381.44,1265500,40359000.00,12,,,,,,,,,1
000001,上证指数,1992-03-31,381.44,381.87,382.06,381.24,381.24,1739100,53853000.00,9,,,1,61,1,22,,,1
000001,上证指数,1992-04-01,381.24,381.55,381.85,381.01,381.01,406500,7767000.00,11,,,,,,,,,1
000001,上证指数,1992-04-02,381.01,381.47,381.58,381.01,381.12,167300,3193000.00,8,,,,,,,,,1
000001,上证指数,1992-04-03,381.12,381.44,381.57,381.12,381.33,170000,3377000.00,11,,,,,,,1,5,1
000001,上证指数,1992-04-06,381.33,381.97,382.08,381.33,381.47,529800,14543000.00,7,,,,,,,,,1
000001,上证指数,1992-04-07,381.47,381.95,382.10,381.47,381.93,1061300,30266000.00,8,,,,,,,,,1
000001,上证指数,1992-04-08,381.93,382.53,382.59,381.92,382.43,186600,5277000.00,9,,,,,,,,,1
000001,上证指数,1992-04-09,382.43,381.93,382.88,381.65,381.65,316800,7148000.00,6,,,,,,,,,1
000001,上证指数,1992-04-10,381.65,381.52,382.04,381.20,382.03,706600,13499000.00,5,,,,,,,1,5,1
000001,上证指数,1992-04-13,382.03,387.27,392.28,382.03,391.11,2059300,52440000.00,5,,,,,,,,,1
000001,上证指数,1992-04-14,391.11,393.10,400.61,391.10,400.61,941500,25184000.00,9,,,,,,,,,1
000001,上证指数,1992-04-15,400.61,400.35,406.72,398.23,406.72,1056600,25157000.00,4,,,,,,,,,1
000001,上证指数,1992-04-16,406.72,404.07,410.61,403.52,410.55,3921100,57466000.00,12,,,,,,,,,1
000001,上证指数,1992-04-17,410.55,408.56,414.42,406.19,414.42,1567800,45102000.00,8,,,,,,,1,5,1
000001,上证指数,1992-04-20,414.42,417.19,420.99,413.64,413.85,1017000,23206000.00,7,,,,,,,,,1
000001,上证指数,1992-04-21,413.85,417.99,421.55,402.89,410.06,5125700,72181000.00,2,,,,,,,,,1
000001,上证指数,1992-04-22,410.06,400.12,410.06,399.87,399.88,5059600,73539000.00,12,,,,,,,,,1
000001,上证指数,1992-04-23,399.88,407.13,408.86,394.60,407.25,5471800,71062000.00,5,,,,,,,,,1
000001,上证指数,1992-04-24,407.25,405.88,415.05,397.74,414.40,3470600,47646000.00,7,,,,,,,1,5,1
000001,上证指数,1992-04-27,414.40,422.45,424.92,413.47,424.58,3725700,53584000.00,9,,,,,,,,,1
000001,上证指数,1992-04-28,424.58,434.90,436.31,424.58,436.09,4239200,53950000.00,6,,,,,,,,,1
000001,上证指数,1992-04-29,436.09,445.25,446.12,436.09,444.16,5289900,66766000.00,5,,,,,,,,,1
000001,上证指数,1992-04-30,444.16,435.73,448.94,433.66,445.38,4570400,52587000.00,2,,,,,1,22,1,4,1
000001,上证指数,1992-05-04,445.38,454.86,456.24,445.38,453.62,6436200,101358000.00,10,,,,,,,,,1
000001,上证指数,1992-05-05,453.62,447.42,455.36,439.96,449.21,4935900,78293000.00,,,,,,,,,,1
000001,上证指数,1992-05-06,449.21,449.78,454.08,446.39,449.96,3368700,54371000.00,11,,,,,,,,,1
000001,上证指数,1992-05-07,449.96,452.86,457.05,449.55,454.65,3441400,51743000.00,3,,,,,,,,,1
000001,上证指数,1992-05-08,454.65,461.05,468.42,454.65,468.11,4863400,84729000.00,,,,,,,,1,5,1
000001,上证指数,1992-05-11,468.11,483.29,491.50,468.11,491.50,,,,,,,,,,,,1
000001,上证指数,1992-05-12,491.50,502.80,506.68,491.50,506.53,3327800,65369000.00,1,,,,,,,,,1
000001,上证指数,1992-05-13,506.53,505.27,517.86,499.40,514.04,3389700,64664000.00,,,,,,,,,,1
000001,上证指数,1992-05-14,514.04,514.48,523.50,511.91,523.36,3301000,60063000.00,,,,,,,,,,1
000001,上证指数,1992-05-15,523.36,529.39,544.56,523.36,544.35,6328300,75109000.00,,,,,,,,1,5,1
000001,上证指数,1992-05-18,544.35,560.09,571.85,544.35,571.82,2999200,61340000.00,,,,,,,,,,1
000001,上证指数,1992-05-19,571.82,590.41,598.11,571.82,598.11,4779000,58722000.00,,,,,,,,,,1
000001,上证指数,1992-05-20,598.11,617.28,623.88,598.11,616.99,6564600,119286000.00,,,,,,,,,,1
000001,上证指数,1992-05-21,616.99,1260.32,1334.98,604.01,1266.49,8965700,181277000.00,,,,,,,,,,1
000001,上证指数,1992-05-22,1266.49,1306.37,1349.71,1262.44,1339.99,9372500,204173000.00,,,,,,,,1,5,1
000001,上证指数,1992-05-25,1339.99,1411.98,1428.79,1339.99,1421.57,8896900,222429000.00,,,,,,,,,,1
000001,上证指数,1992-05-26,1421.57,1332.39,1429.01,1291.00,1301.35,6812800,149448000.00,,,,,,,,,,1
000001,上证指数,1992-05-27,1301.35,1250.56,1285.61,823.36,1193.17,6452800,138824000.00,,,,,,,,,,1
000001,上证指数,1992-05-28,1193.17,1123.04,1184.18,1114.94,1160.17,4838900,117388000.00,,,,,,,,,,1
000001,上证指数,1992-05-29,1160.17,1243.65,1253.37,1154.01,1234.71,5161500,135997000.00,,,,,,1,20,1,5,1
000001,上证指数,1992-06-01,1234.71,1175.69,1249.58,1129.28,1183.24,3939400,105366000.00,,,,,,,,,,1
000001,上证指数,1992-06-02,1183.24,1155.88,1184.28,1138.58,1141.02,3403300,84509000.00,,,,,,,,,,1
000001,上证指数,1992-06-03,1141.02,1075.90,1141.02,1033.47,1059.07,4100200,91844000.00,2,,,,,,,,,1
000001,上证指数,1992-06-04,1059.07,1087.49,1118.93,1050.45,1104.46,4318400,94263000.00,1,,,,,,,,,1
000001,上证指数,1992-06-05,1104.46,1125.01,1143.07,1099.91,1105.76,4400700,100847000.00,,,,,,,,1,5,1
000001,上证指数,1992-06-08,1105.76,1092.07,1121.41,1085.19,1093.46,2874700,66441000.00,,,,,,,,,,1
000001,上证指数,1992-06-09,1093.46,1116.92,1144.39,1079.65,1126.62,3510000,81673000.00,,,,,,,,,,1
000001,上证指数,1992-06-10,1126.62,1199.23,1206.51,1134.73,1187.02,5873200,154617000.00,,,,,,,,,,1
000001,上证指数,1992-06-11,1187.02,1179.28,1188.68,1172.09,1178.30,3489700,107985000.00,,,,,,,,,,1
000001,上证指数,1992-06-12,1178.30,1164.12,1178.30,1153.97,1171.71,4720200,117698000.00,,,,,,,,1,5,1
000001,上证指数,1992-06-15,1171.71,1174.41,1181.86,1152.69,1171.85,3774700,93130000.00,,,,,,,,,,1
000001,上证指数,1992-06-16,1171.85,1171.75,1178.48,1164.24,1166.70,,,,,,,,,,,,1
000001,上证指数,1992-06-17,1166.70,1171.29,1186.59,1166.26,1169.57,3475500,90657000.00,,,,,,,,,,1
000001,上证指数,1992-06-18,1169.57,1167.16,1172.86,1158.32,1168.43,2910100,65289000.00,,,,,,,,,,1
000001,上证指数,1992-06-19,1168.43,1169.97,1171.94,1161.80,1171.94,2514600,60859000.00,1,,,,,,,1,5,1
000001,上证指数,1992-06-22,1171.94,1173.68,1180.21,1165.74,1169.90,2792400,71392000.00,,,,,,,,,,1
000001,上证指数,1992-06-23,1169.90,1162.83,1172.46,1154.62,1158.17,1949000,56443000.00,,,,,,,,,,1
000001,上证指数,1992-06-24,1158.17,1150.89,1158.17,1144.46,1151.06,1697500,44772000.00,,,,,,,,,,1
000001,上证指数,1992-06-25,1151.06,1153.48,1160.23,1148.02,1160.23,1984600,58837000.00,,,,,,,,,,1
000001,上证指数,1992-06-26,1160.23,1164.29,1207.82,1160.23,1164.67,2906100,92243000.00,,,,,,,,1,5,1
000001,上证指数,1992-06-29,1164.67,1168.89,1173.49,1156.68,1169.51,5361000,114991000.00,,,,,,,,,,1
000001,上证指数,1992-06-30,1169.51,1186.62,1193.16,1169.51,1191.19,5897600,160259000.00,,,,1,64,1,22,,,1
000001,上证指数,1992-07-01,1191.19,1199.54,1215.13,1182.05,1194.18,5833000,122926000.00,,,,,,,,,,1
000001,上证指数,1992-07-02,1194.18,1187.30,1198.66,1179.86,1187.48,4651200,101151000.00,,,,,,,,,,1
000001,上证指数,1992-07-03,1187.48,1189.09,1193.39,1183.96,1189.16,7524500,190398000.00,,,,,,,,1,5,1
000001,上证指数,1992-07-06,1189.16,1197.76,1215.24,1190.27,1201.01,6378200,195780000.00,,,,,,,,,,1
000001,上证指数,1992-07-07,1201.01,1201.01,1206.91,1195.81,1206.46,6882600,204760000.00,,,,,,,,,,1
000001,上证指数,1992-07-08,1206.46,1192.37,1211.27,1182.72,1185.50,6804300,138880000.00,,,,,,,,,,1
000001,上证指数,1992-07-09,1185.50,1172.44,1187.18,1168.78,1178.53,5321600,130815000.00,,,,,,,,,,1
000001,上证指数,1992-07-10,1178.53,1175.14,1192.98,1166.45,1188.62,5814900,134101000.00,,,,,,,,1,5,1
000001,上证指数,1992-07-13,1188.62,1156.83,1198.90,1131.21,1136.33,5159500,123468000.00,,,,,,,,,,1
000001,上证指数,1992-07-14,1136.33,1124.65,1139.96,1110.19,1114.05,4446200,95340000.00,,,,,,,,,,1
000001,上证指数,1992-07-15,1114.05,1107.18,1135.57,1100.16,1107.69,4481200,121584000.00,,,,,,,,,,1
000001,上证指数,1992-07-16,1107.69,1114.13,1214.83,1108.23,1124.64,5046400,151032000.00,,,,,,,,,,1
000001,上证指数,1992-07-17,1124.64,1121.49,1134.32,1116.14,1125.56,6267100,115821000.00,,,,,,,,1,5,1
000001,上证指数,1992-07-20,1125.56,1100.60,1126.96,1094.81,1098.82,3169900,67313000.00,,,,,,,,,,1
000001,上证指数,1992-07-21,1098.82,1087.61,1096.49,1079.75,1082.39,3591200,66221000.00,,,,,,,,,,1
000001,上证指数,1992-07-22,1082.39,1059.22,1081.81,1034.91,1035.66,4734700,105623000.00,,,,,,,,,,1
000001,上证指数,1992-07-23,1035.66,1020.07,1033.75,961.61,1014.57,7701400,137013000.00,,,,,,,,,,1
000001,上证指数,1992-07-24,1014.57,1165.89,1178.90,1014.08,1142.02,5715500,100041000.00,,,,,,,,1,5,1
000001,上证指数,1992-07-27,1142.02,1169.42,1178.81,1108.05,1149.33,5956000,122257000.00,,,,,,,,,,1
000001,上证指数,1992-07-28,1149.33,1126.88,1148.63,1102.02,1105.95,7838700,105616000.00,1,,,,,,,,,1
000001,上证指数,1992-07-29,1105.95,1078.31,1108.06,1047.03,1087.12,6898700,85225000.00,,,,,,,,,,1
000001,上证指数,1992-07-30,1087.12,1067.45,1087.36,1043.79,1057.40,9910800,88690000.00,,,,,,,,,,1
000001,上证指数,1992-07-31,1057.40,1045.67,1052.07,1032.54,1052.07,8714900,77149000.00,,,,,,1,23,1,5,1
000001,上证指数,1992-08-03,1052.07,1034.70,1060.36,1026.83,1031.55,6010300,73754000.00,,,,,,,,,,1
000001,上证指数,1992-08-04,1031.55,1018.30,1036.33,1016.16,1035.63,5247200,63035000.00,,,,,,,,,,1
000001,上证指数,1992-08-05,1035.63,1015.76,1038.30,1011.66,1012.55,6114600,76139000.00,,,,,,,,,,1
000001,上证指数,1992-08-06,1012.55,988.38,1010.76,983.22,1002.17,7255500,108106000.00,,,,,,,,,,1
000001,上证指数,1992-08-07,1002.17,1003.22,1006.11,995.71,1005.23,7825600,101706000.00,,,,,,,,1,5,1
000001,上证指数,1992-08-10,1005.23,992.73,1006.64,956.55,964.09,8178100,111257000.00,,,,,,,,,,1
000001,上证指数,1992-08-11,964.09,926.81,961.61,797.60,863.41,10699900,153828000.00,,,,,,,,,,1
000001,上证指数,1992-08-12,863.41,675.00,843.30,627.36,781.21,14483100,188801000.00,1,,,,,,,,,1
000001,上证指数,1992-08-13,781.21,797.17,890.06,745.62,850.94,11559400,171260000.00,,,,,,,,,,1
000001,上证指数,1992-08-14,850.94,857.10,900.51,818.12,858.38,10440700,159447000.00,,,,,,,,1,5,1
000001,上证指数,1992-08-17,858.38,898.66,940.76,858.38,939.46,11335700,190291000.00,,,,,,,,,,1
000001,上证指数,1992-08-18,939.46,954.89,999.69,921.98,933.44,14849400,259401000.00,,,,,,,,,,1
000001,上证指数,1992-08-19,933.44,920.66,951.16,888.23,939.51,7595200,131836000.00,,,,,,,,,,1
000001,上证指数,1992-08-20,939.51,930.70,946.73,918.65,932.32,16056500,177488000.00,,,,,,,,,,1
000001,上证指数,1992-08-21,932.32,916.99,938.37,912.89,916.25,17056700,189594000.00,,,,,,,,1,5,1
000001,上证指数,1992-08-24,916.25,888.95,920.85,881.33,884.10,9934700,155058000.00,,,,,,,,,,1
000001,上证指数,1992-08-25,884.10,868.10,887.49,848.05,849.57,8466200,135092000.00,,,,,,,,,,1
000001,上证指数,1992-08-26,849.57,841.42,877.25,827.36,877.25,12615300,153392000.00,,,,,,,,,,1
000001,上证指数,1992-08-27,877.25,874.75,880.02,861.64,863.77,5425800,89723000.00,,,,,,,,,,1
000001,上证指数,1992-08-28,863.77,851.60,866.98,825.01,848.20,7488400,95684000.00,,,,,,,,1,5,1
000001,上证指数,1992-08-31,848.20,833.50,848.40,823.02,823.27,5429600,77675000.00,,,,,,1,21,,,1
000001,上证指数,1992-09-01,823.27,826.96,832.84,807.37,824.96,7869400,87529000.00,,,,,,,,,,1
000001,上证指数,1992-09-02,824.96,803.83,826.68,783.96,787.67,9392400,140242000.00,,,,,,,,,,1
000001,上证指数,1992-09-03,787.67,749.22,781.33,742.74,764.11,16373000,206650000.00,,,,,,,,,,1
000001,上证指数,1992-09-04,764.11,759.54,776.18,749.46,753.58,9877200,130811000.00,,,,,,,,1,5,1
000001,上证指数,1992-09-07,753.58,745.69,788.15,700.79,702.83,8710500,135455000.00,,,,,,,,,,1
000001,上证指数,1992-09-08,702.83,653.36,702.83,595.42,640.12,10063400,130824000.00,,,,,,,,,,1
000001,上证指数,1992-09-09,640.12,613.44,643.77,608.06,635.74,11190800,131749000.00,,,,,,,,,,1
000001,上证指数,1992-09-10,635.74,643.21,695.18,622.01,692.78,11310900,142572000.00,,,,,,,,,,1
000001,上证指数,1992-09-11,692.78,773.22,789.18,719.39,776.29,11729400,165860000.00,,,,,,,,1,5,1
000001,上证指数,1992-09-14,776.29,762.82,793.36,714.93,734.98,13727000,195830000.00,,,,,,,,,,1
000001,上证指数,1992-09-15,734.98,727.11,751.22,694.32,738.16,11937300,157671000.00,,,,,,,,,,1
000001,上证指数,1992-09-16,738.16,762.29,776.68,738.16,769.04,14392600,203054000.00,,,,,,,,,,1
000001,上证指数,1992-09-17,769.04,770.65,779.56,751.08,761.72,9418100,144745000.00,,,,,,,,,,1
000001,上证指数,1992-09-18,761.72,715.89,761.72,715.89,754.40,6170700,81858000.00,,,,,,,,1,5,1
000001,上证指数,1992-09-21,754.40,740.97,760.13,730.30,733.44,8172800,116545000.00,,,,,,,,,,1
000001,上证指数,1992-09-22,733.44,730.71,736.90,716.23,722.70,6955200,91083000.00,,,,,,,,,,1
000001,上证指数,1992-09-23,722.70,719.41,725.59,708.50,712.37,6559000,82873000.00,,,,,,,,,,1
000001,上证指数,1992-09-24,712.37,720.51,735.49,709.63,730.57,7778700,92839000.00,,,,,,,,,,1
000001,上证指数,1992-09-25,730.57,730.28,735.75,723.56,729.79,7653600,76255000.00,,,,,,,,1,5,1
000001,上证指数,1992-09-28,729.79,724.45,729.79,721.19,724.70,4255700,40798000.00,,,,,,,,,,1
000001,上证指数,1992-09-29,724.70,719.99,728.42,707.82,710.63,6483000,82381000.00,,,,,,,,,,1
000001,上证指数,1992-09-30,710.63,703.63,710.63,698.91,702.32,8977800,96512000.00,,,,1,66,1,22,1,3,1
000001,上证指数,1992-10-05,702.32,676.47,702.32,668.90,679.62,9411600,109752000.00,,,,,,,,,,1
000001,上证指数,1992-10-06,679.62,682.92,692.62,664.27,674.24,7161300,97525000.00,,,,,,,,,,1
000001,上证指数,1992-10-07,674.24,676.56,676.84,664.43,665.26,5383000,60947000.00,,,,,,,,,,1
000001,上证指数,1992-10-08,665.26,648.96,671.67,640.22,643.69,8453200,96306000.00,,,,,,,,,,1
000001,上证指数,1992-10-09,643.69,664.44,668.73,643.68,660.29,9394700,114917000.00,,,,,,,,1,5,1
000001,上证指数,1992-10-12,660.29,687.45,713.77,661.99,690.57,11075200,149660000.00,,,,,,,,,,1
