Excgflg,Mktflg,Date,Rmrf,Smb,Hml
0,AB,2012/9/17,-0.023,-0.0069,0
0,AB,2012/9/18,-0.0069,0.005,-0.0005
0,AB,2012/9/19,0.0049,0.0051,-0.001
0,AB,2012/9/20,-0.0233,-0.0084,0.0042
0,AB,2012/9/21,-0.0001,-0.01,0.0024
0,AB,2012/9/24,0.0044,0.0026,-0.0047
0,AB,2012/9/25,-0.0027,-0.0056,0.0018
0,AB,2012/9/26,-0.0152,-0.0109,0.0061
0,AB,2012/9/27,0.0266,-0.0044,0.0001
0,AB,2012/9/28,0.016,-0.0023,-0.0028
0,AB,2012/10/8,-0.0064,0.0088,-0.0009
0,AB,2012/10/9,0.0215,0.0053,-0.0009
0,AB,2012/10/10,0.0042,0.0071,-0.0031
0,AB,2012/10/11,-0.0099,-0.0044,0.0015
0,AB,2012/10/12,0.0001,0.0009,0.0015
0,AB,2012/10/15,-0.0036,-0.0033,-0.0008
0,AB,2012/10/16,0.0008,0.0027,-0.0053
0,AB,2012/10/17,0.0027,-0.0005,0.0019
0,AB,2012/10/18,0.014,-0.0002,0.0045
0,AB,2012/10/19,-0.0017,0.0006,0
0,AB,2012/10/22,0.0025,0.0048,0.0011
0,AB,2012/10/23,-0.01,0.0018,0.0039
0,AB,2012/10/24,-0.0003,-0.0016,0.0065
0,AB,2012/10/25,-0.0075,-0.0042,0.0012
0,AB,2012/10/26,-0.0179,-0.0043,0.0048
0,AB,2012/10/29,-0.0031,0.0011,0.0025
0,AB,2012/10/30,0.0013,-0.0005,0.001
0,AB,2012/10/31,0.0034,-0.0012,-0.0009
0,AB,2012/11/1,0.0178,0.0002,0.0018
0,AB,2012/11/2,0.0051,0.0012,0.0034
0,AB,2012/11/5,-0.0026,0.0018,0.0009
0,AB,2012/11/6,-0.0048,-0.0022,0.0023
0,AB,2012/11/7,-0.0007,-0.0007,-0.0023
0,AB,2012/11/8,-0.0183,-0.0066,0.0036
0,AB,2012/11/9,-0.0022,0.0011,0.0009
0,AB,2012/11/12,0.005,0.0047,0.0044
0,AB,2012/11/13,-0.0166,-0.0039,-0.0023
0,AB,2012/11/14,0.0035,-0.0034,-0.001
0,AB,2012/11/15,-0.0133,-0.0044,0.0019
0,AB,2012/11/16,-0.0083,0.0019,0.0034
0,AB,2012/11/19,0.0007,0.0075,0.0054
0,AB,2012/11/20,-0.0036,0,0.0001
0,AB,2012/11/21,0.0108,-0.0008,0.0046
0,AB,2012/11/22,-0.0086,0.0003,0.0035
0,AB,2012/11/23,0.0053,-0.0039,0.0008
0,AB,2012/11/26,-0.0077,-0.0027,0.0037
0,AB,2012/11/27,-0.0166,-0.0267,0.0088
0,AB,2012/11/28,-0.0119,-0.0118,0.0082
0,AB,2012/11/29,-0.0062,-0.0079,0.0056
0,AB,2012/11/30,0.01,0.0016,0.0066
0,AB,2012/12/3,-0.0145,-0.0109,0.017
0,AB,2012/12/4,0.0094,0.0026,-0.0002
0,AB,2012/12/5,0.0309,0.0075,-0.0038
0,AB,2012/12/6,-0.0015,0.0029,0.0044
0,AB,2012/12/7,0.0174,0.0063,-0.0045
0,AB,2012/12/10,0.0113,0.0088,-0.0059
0,AB,2012/12/11,-0.0051,-0.0025,-0.0012
0,AB,2012/12/12,0.0029,-0.0029,-0.0036
0,AB,2012/12/13,-0.011,-0.002,0.0048
0,AB,2012/12/14,0.0426,0.0011,0.0003
0,AB,2012/12/17,0.0048,0.0016,-0.0023
0,AB,2012/12/18,-0.0003,-0.0029,-0.0029
0,AB,2012/12/19,0.0016,-0.0001,-0.0005
0,AB,2012/12/20,0.0031,-0.0046,0.0013
0,AB,2012/12/21,-0.0051,0.0034,0.0009
0,AB,2012/12/24,0.0031,0.0068,0.0023
0,AB,2012/12/25,0.0251,-0.0004,0.0032
0,AB,2012/12/26,0.0056,0.0087,-0.002
0,AB,2012/12/27,-0.0058,-0.005,-0.002
0,AB,2012/12/28,0.0126,0.0007,0.0012
0,AB,2012/12/31,0.0148,-0.0033,0.0029
0,AB,2013/1/4,0.0007,-0.0002,0.0105
0,AB,2013/1/7,0.0052,0.0147,-0.0024
0,AB,2013/1/8,-0.0006,0.0089,-0.0114
0,AB,2013/1/9,0.0008,-0.0014,-0.0064
0,AB,2013/1/10,0.004,0.0046,0.0025
0,AB,2013/1/11,-0.0186,-0.0023,-0.0041
0,AB,2013/1/14,0.0325,0.0072,0.0002
0,AB,2013/1/15,0.0081,0.01,-0.0067
0,AB,2013/1/16,-0.0057,0.0041,-0.0101
0,AB,2013/1/17,-0.0107,-0.0017,0.0037
0,AB,2013/1/18,0.0147,0.0013,0.0031
0,AB,2013/1/21,0.0056,0.0079,0.0047
0,AB,2013/1/22,-0.0081,-0.0019,0.0006
0,AB,2013/1/23,0.0021,0.0007,-0.0013
0,AB,2013/1/24,-0.0112,-0.0099,0.0015
0,AB,2013/1/25,-0.0042,0.0014,-0.0022
0,AB,2013/1/28,0.0239,0.0082,0.0091
0,AB,2013/1/29,0.0063,0.0074,-0.0011
0,AB,2013/1/30,0.008,-0.0064,0.0033
0,AB,2013/1/31,-0.0022,-0.001,-0.0009
0,AB,2013/2/1,0.0124,-0.0004,0.0013
0,AB,2013/2/4,-0.0006,-0.0104,0.0053
0,AB,2013/2/5,0.005,-0.0056,-0.0021
0,AB,2013/2/6,0.0013,0.009,-0.0061
0,AB,2013/2/7,-0.0035,0.0015,-0.0013
0,AB,2013/2/8,0.0089,0.0014,0.0023
0,AB,2013/2/18,-0.0038,0.0119,0.0036
0,AB,2013/2/19,-0.0172,0.0032,-0.006
0,AB,2013/2/20,0.0096,0.0055,-0.0033
0,AB,2013/2/21,-0.0274,0.0064,-0.0054
0,AB,2013/2/22,-0.0044,0.0009,-0.0058
0,AB,2013/2/25,0.0058,0.0062,0.0023
0,AB,2013/2/26,-0.014,0.0046,-0.0022
0,AB,2013/2/27,0.0069,-0.0032,0.0038
0,AB,2013/2/28,0.0223,-0.0004,0.0034
0,AB,2013/3/1,0.0012,0.0117,-0.0076
0,AB,2013/3/4,-0.0368,-0.0005,-0.0116
0,AB,2013/3/5,0.0224,0.0081,-0.0075
0,AB,2013/3/6,0.0111,0.0055,0.0037
0,AB,2013/3/7,-0.0094,-0.0048,0.0035
0,AB,2013/3/8,-0.0048,-0.0028,0.0027
0,AB,2013/3/11,-0.0027,0.0031,-0.0027
0,AB,2013/3/12,-0.0135,-0.0157,0.0057
0,AB,2013/3/13,-0.0101,0.0013,-0.0074
0,AB,2013/3/14,0.0024,0.0028,0.0013
0,AB,2013/3/15,0.0032,-0.0006,0.0017
0,AB,2013/3/18,-0.016,0.0034,0.0011
0,AB,2013/3/19,0.0064,-0.0026,0.008
0,AB,2013/3/20,0.0265,0.0035,-0.0038
0,AB,2013/3/21,0.0047,0.0056,-0.0041
0,AB,2013/3/22,0.002,-0.0008,0.0008
0,AB,2013/3/25,-0.001,0.0008,-0.0028
0,AB,2013/3/26,-0.011,0.0016,-0.0036
0,AB,2013/3/27,0.002,0.0033,0.002
0,AB,2013/3/28,-0.0274,-0.0104,0.0032
0,AB,2013/3/29,-0.0007,0.0033,-0.0005
0,AB,2013/4/1,0.0011,0.0071,0.0004
0,AB,2013/4/2,-0.0057,-0.0058,0.0056
0,AB,2013/4/3,-0.0032,-0.0061,-0.0009
0,AB,2013/4/8,-0.0032,0.0063,-0.0066
0,AB,2013/4/9,0.0068,0.0043,0.0053
0,AB,2013/4/10,-0.0008,-0.0069,0.001
0,AB,2013/4/11,-0.0031,0.0004,0.0035
0,AB,2013/4/12,-0.0062,-0.0024,0
0,AB,2013/4/15,-0.0125,0.0002,0.0002
0,AB,2013/4/16,0.0074,0.0016,0.0058
0,AB,2013/4/17,0.0029,0.0053,-0.0066
0,AB,2013/4/18,0.002,0.0022,0.0021
0,AB,2013/4/19,0.0214,0.0009,0
0,AB,2013/4/22,0.0004,0.0071,-0.0003
0,AB,2013/4/23,-0.0269,-0.0008,-0.0042
0,AB,2013/4/24,0.017,0.0065,-0.0012
0,AB,2013/4/25,-0.0109,-0.006,0.0035
0,AB,2013/4/26,-0.0112,-0.0082,0.0042
0,AB,2013/5/2,0.0006,0.0068,0.0015
0,AB,2013/5/3,0.016,0.0054,0.0006
0,AB,2013/5/6,0.0137,0.003,-0.006
0,AB,2013/5/7,0.0016,-0.0023,-0.0003
0,AB,2013/5/8,0.0059,0.0032,-0.0023
0,AB,2013/5/9,-0.0038,0.007,-0.0058
0,AB,2013/5/10,0.0053,0.0017,-0.0006
0,AB,2013/5/13,-0.0011,0.007,-0.0001
0,AB,2013/5/14,-0.0124,0.0021,0.0015
0,AB,2013/5/15,0.0065,0.0067,-0.0043
0,AB,2013/5/16,0.0125,-0.0043,0.0021
0,AB,2013/5/17,0.0149,-0.003,0.0022
0,AB,2013/5/20,0.0091,0.0097,-0.0013
0,AB,2013/5/21,0.0052,0.009,-0.0047
0,AB,2013/5/22,-0.0034,-0.0064,-0.0004
0,AB,2013/5/23,-0.0099,0.004,-0.0039
0,AB,2013/5/24,0.008,0.0085,-0.0071
0,AB,2013/5/27,0.0033,0.0087,-0.0029
0,AB,2013/5/28,0.0095,-0.0135,0.0054
0,AB,2013/5/29,0.0021,0.0045,-0.0007
0,AB,2013/5/30,-0.0017,0.0049,-0.003
0,AB,2013/5/31,-0.0076,0.0025,0.0004
0,AB,2013/6/3,-0.002,-0.005,0.0036
0,AB,2013/6/4,-0.0142,-0.0042,0.0019
0,AB,2013/6/5,0.0014,0.0026,-0.0033
0,AB,2013/6/6,-0.0123,-0.0035,0.0028
0,AB,2013/6/7,-0.0148,0.0007,0.0036
0,AB,2013/6/13,-0.0294,0.0001,-0.0025
0,AB,2013/6/14,0.0105,0.0103,-0.0063
0,AB,2013/6/17,-0.0011,0.0062,-0.005
0,AB,2013/6/18,0.0032,-0.0006,-0.0008
0,AB,2013/6/19,-0.0057,-0.0002,-0.0079
0,AB,2013/6/20,-0.0304,-0.0001,0.0009
0,AB,2013/6/21,-0.0045,-0.0014,0.0015
0,AB,2013/6/24,-0.0576,-0.0052,0.0026
0,AB,2013/6/25,-0.0032,0.0034,0.0012
0,AB,2013/6/26,0.0071,0.0169,-0.0096
0,AB,2013/6/27,-0.0055,-0.011,0.0124
0,AB,2013/6/28,0.014,-0.0119,0.0084
0,AB,2013/7/1,0.0116,0.0047,-0.0027
0,AB,2013/7/2,0.009,0.0044,-0.0084
0,AB,2013/7/3,-0.0036,-0.0032,-0.0001
0,AB,2013/7/4,0.006,0.0029,-0.001
0,AB,2013/7/5,-0.0009,-0.0008,-0.0023
0,AB,2013/7/8,-0.0278,-0.0104,0.0006
0,AB,2013/7/9,0.0038,0.0004,0.0058
0,AB,2013/7/10,0.0246,0.0018,0.0013
0,AB,2013/7/11,0.0331,-0.0022,0.0005
0,AB,2013/7/12,-0.0135,0.0058,-0.0013
0,AB,2013/7/15,0.0139,0.0063,-0.0048
0,AB,2013/7/16,0.0049,0.0091,-0.0013
0,AB,2013/7/17,-0.012,-0.0018,0.0053
0,AB,2013/7/18,-0.0089,0.0091,0.0021
0,AB,2013/7/19,-0.0171,-0.0034,0.0064
0,AB,2013/7/22,0.0096,0.0088,-0.0044
0,AB,2013/7/23,0.0223,0.0005,-0.0018
0,AB,2013/7/24,-0.0019,0.0084,-0.0055
0,AB,2013/7/25,-0.0095,-0.0071,-0.0016
0,AB,2013/7/26,-0.0041,0.0046,0.0027
0,AB,2013/7/29,-0.0182,0.0034,0.0013
0,AB,2013/7/30,0.0042,-0.0022,0.0027
0,AB,2013/7/31,0.0026,0.0028,0.0019
0,AB,2013/8/1,0.0214,0.0054,-0.0027
0,AB,2013/8/2,0.0013,0.0025,-0.0015
0,AB,2013/8/5,0.0121,0.0033,-0.0024
0,AB,2013/8/6,0.0062,0.0012,-0.0021
0,AB,2013/8/7,-0.0084,-0.0018,-0.002
0,AB,2013/8/8,0.0004,0.0041,-0.0014
0,AB,2013/8/9,0.003,0.001,-0.0019
0,AB,2013/8/12,0.0214,-0.008,0.0014
0,AB,2013/8/13,0.0031,0.0059,0.0022
0,AB,2013/8/14,-0.0029,0.0005,0.0014
0,AB,2013/8/15,-0.0099,0.0024,0.0042
0,AB,2013/8/16,-0.0107,-0.0091,0.0078
0,AB,2013/8/19,0.0115,0.0095,-0.0052
0,AB,2013/8/20,-0.0053,0.0099,-0.0009
0,AB,2013/8/21,0.0015,0.0085,-0.0026
0,AB,2013/8/22,-0.0012,0.003,-0.0011
0,AB,2013/8/23,-0.0044,-0.0011,-0.0041
0,AB,2013/8/26,0.0188,0.0024,-0.0019
0,AB,2013/8/27,0.0042,0.0045,-0.0016
0,AB,2013/8/28,-0.005,-0.0051,0.0033
0,AB,2013/8/29,-0.0023,0.0054,0.0019
0,AB,2013/8/30,-0.0042,-0.0109,0.0028
0,AB,2013/9/2,0.003,0.0043,0.0002
0,AB,2013/9/3,0.0132,0.0035,-0.0036
0,AB,2013/9/4,0.0011,-0.0014,0.0031
0,AB,2013/9/5,-0.0017,0.0043,-0.0008
0,AB,2013/9/6,0.007,0.0017,-0.0003
0,AB,2013/9/9,0.027,-0.0077,0.0061
0,AB,2013/9/10,0.0097,-0.0065,0.0086
0,AB,2013/9/11,-0.0017,-0.0135,0.0087
0,AB,2013/9/12,0.0063,0.0023,0.0035
0,AB,2013/9/13,-0.0045,0.0045,-0.0094
0,AB,2013/9/16,-0.0008,0.0047,-0.0026
0,AB,2013/9/17,-0.019,0.0015,-0.0024
0,AB,2013/9/18,0.0034,0.0053,0.0021
0,AB,2013/9/23,0.0158,0.0017,-0.0003
0,AB,2013/9/24,-0.0044,0.0025,-0.0038
0,AB,2013/9/25,-0.0046,0.0008,0.0003
0,AB,2013/9/26,-0.0179,-0.0001,-0.0037
0,AB,2013/9/27,0.0026,-0.0024,0.0006
0,AB,2013/9/30,0.0079,0.005,-0.0018
0,AB,2013/10/8,0.013,0.0019,0.0019
0,AB,2013/10/9,0.0067,0.0067,-0.0001
0,AB,2013/10/10,-0.0087,0.0008,-0.0004
0,AB,2013/10/11,0.0146,0.0012,0.0044
0,AB,2013/10/14,0.0056,0.0036,0.0003
0,AB,2013/10/15,-0.0022,0.0011,-0.0068
0,AB,2013/10/16,-0.0204,-0.0071,0.0023
0,AB,2013/10/17,-0.0016,0.0049,0.0002
0,AB,2013/10/18,0.0036,0.0028,-0.0019
0,AB,2013/10/21,0.0187,0.0057,-0.0011
0,AB,2013/10/22,-0.0095,0.0026,0.0028
0,AB,2013/10/23,-0.0157,-0.0067,0.002
0,AB,2013/10/24,-0.0081,0.0026,-0.0008
0,AB,2013/10/25,-0.016,0.0041,0.0057
0,AB,2013/10/28,-0.0006,-0.0008,0.0047
0,AB,2013/10/29,-0.007,-0.0226,0.0053
0,AB,2013/10/30,0.0152,-0.0019,0.0072
0,AB,2013/10/31,-0.0099,0.0026,0.0018
0,AB,2013/11/1,0.0015,-0.0049,0
0,AB,2013/11/4,0.0012,0.0077,-0.0018
0,AB,2013/11/5,0.006,0.0068,-0.0026
0,AB,2013/11/6,-0.0089,0.0016,0.0023
0,AB,2013/11/7,-0.0071,-0.0046,0.0067
0,AB,2013/11/8,-0.0119,-0.0007,0.0008
0,AB,2013/11/11,0.0031,0.0044,-0.0027
0,AB,2013/11/12,0.0086,0.0011,-0.0037
0,AB,2013/11/13,-0.0184,-0.0018,-0.0026
0,AB,2013/11/14,0.0081,0.0053,0.0006
0,AB,2013/11/15,0.0173,0.0015,0.0031
0,AB,2013/11/18,0.0268,-0.0002,0.0059
0,AB,2013/11/19,-0.001,0.0068,-0.0005
0,AB,2013/11/20,0.0062,0.005,-0.0012
0,AB,2013/11/21,-0.0013,-0.0021,0.0003
0,AB,2013/11/22,-0.0042,-0.0001,0.0009
0,AB,2013/11/25,-0.004,0.0042,0.001
0,AB,2013/11/26,-0.0007,0.0062,0.0002
0,AB,2013/11/27,0.01,0.0027,-0.0015
0,AB,2013/11/28,0.0088,-0.0055,0.0007
0,AB,2013/11/29,0.0029,0.0081,0.0033
0,AB,2013/12/2,-0.0185,-0.0397,0.0163
0,AB,2013/12/3,0.0101,0.0038,-0.0018
0,AB,2013/12/4,0.0123,0.0001,0.0024
0,AB,2013/12/5,-0.0036,0.004,0.0006
0,AB,2013/12/6,-0.0038,0.0016,-0.002
0,AB,2013/12/9,0.003,0.0089,-0.0001
0,AB,2013/12/10,-0.0003,0.0033,-0.0027
0,AB,2013/12/11,-0.0135,0.0023,-0.005
0,AB,2013/12/12,0.0014,0.0045,0.0002
0,AB,2013/12/13,-0.0013,0.0067,0.0005
0,AB,2013/12/16,-0.0155,0.0064,0.0003
0,AB,2013/12/17,-0.0052,-0.0001,-0.0011
0,AB,2013/12/18,-0.0011,-0.0004,-0.0006
0,AB,2013/12/19,-0.0088,-0.0017,0.0026
0,AB,2013/12/20,-0.0184,0.0048,-0.0045
0,AB,2013/12/23,0.0012,-0.0055,-0.0011
0,AB,2013/12/24,0.0036,0.0054,-0.0005
0,AB,2013/12/25,0.009,0.0071,0.005
0,AB,2013/12/26,-0.0164,-0.0016,-0.0001
0,AB,2013/12/27,0.0147,0.0052,0.0024
0,AB,2013/12/30,-0.0003,0.0075,-0.0022
0,AB,2013/12/31,0.0074,-0.0076,-0.0036
0,B,2009/1/5,0.0323,-0.0014,0.0012
0,B,2009/1/6,0.0274,-0.0088,-0.0201
0,B,2009/1/7,0.0004,-0.0008,0.0076
0,B,2009/1/8,-0.0158,-0.0025,-0.0153
0,B,2009/1/9,0.0147,0.0046,0.0077
0,B,2009/1/12,0.0018,0.0114,-0.0118
0,B,2009/1/13,-0.026,0.0104,-0.0023
0,B,2009/1/14,0.0305,-0.0068,-0.0097
0,B,2009/1/15,-0.0068,0.009,0.0021
0,B,2009/1/16,0.0055,-0.0017,0.0062
0,B,2009/1/19,0.0003,-0.0006,-0.0048
0,B,2009/1/20,0.0018,0.0018,-0.0123
0,B,2009/1/21,-0.0009,0.0021,0.0035
0,B,2009/1/22,0.017,-0.0154,-0.021
0,B,2009/1/23,0.0004,0.005,-0.0124
0,B,2009/2/2,0.0081,0.0042,0.0044
0,B,2009/2/3,0.0117,0.0055,-0.0008
0,B,2009/2/4,0.0168,-0.0041,-0.0067
0,B,2009/2/5,-0.0063,-0.001,-0.0028
0,B,2009/2/6,0.0465,-0.0073,-0.0002
0,B,2009/2/9,0.0282,-0.0046,-0.0142
0,B,2009/2/10,0.0329,-0.0013,0.011
0,B,2009/2/11,-0.0071,0.0026,0.0048
0,B,2009/2/12,-0.0022,0.0066,-0.0018
0,B,2009/2/13,0.032,0.0039,0.0132
0,B,2009/2/16,0.0118,0.009,0.005
0,B,2009/2/17,-0.04,-0.0058,-0.005
0,B,2009/2/18,-0.0315,0.0047,0.0079
0,B,2009/2/19,0.0308,-0.0141,-0.0047
0,B,2009/2/20,0.0291,-0.0019,-0.0104
0,B,2009/2/23,0.0213,0.0077,0.006
0,B,2009/2/24,-0.041,-0.0154,0.0035
0,B,2009/2/25,0.0054,0.0047,-0.0169
0,B,2009/2/26,-0.0454,-0.0081,-0.001
0,B,2009/2/27,-0.0381,-0.0007,0.0156
0,B,2009/3/2,0.0123,0.0064,0.0054
0,B,2009/3/3,-0.0127,0.0103,0.0056
0,B,2009/3/4,0.0568,-0.002,-0.0103
0,B,2009/3/5,0.002,0.0042,0.0016
0,B,2009/3/6,0.0096,-0.0198,-0.0047
0,B,2009/3/9,-0.0231,0.0096,-0.0038
0,B,2009/3/10,0.0162,0.0006,-0.0077
0,B,2009/3/11,0.0005,0.002,0.0061
0,B,2009/3/12,-0.0018,0.0026,0.0027
0,B,2009/3/13,-0.0068,-0.0014,0.0052
0,B,2009/3/16,0.0137,-0.0005,-0.0004
0,B,2009/3/17,0.032,0.0042,0.0167
0,B,2009/3/18,0.005,0,-0.0136
0,B,2009/3/19,0.0237,-0.0125,-0.0046
0,B,2009/3/20,-0.0098,0.0035,-0.002
0,B,2009/3/23,0.0236,-0.0173,0.0001
0,B,2009/3/24,0.0052,-0.0009,0.0075
0,B,2009/3/25,-0.0134,-0.0017,0.0007
0,B,2009/3/26,0.0243,0.005,-0.0047
0,B,2009/3/27,0.0091,0.006,0.0127
0,B,2009/3/30,0.0041,-0.0049,-0.0128
0,B,2009/3/31,0.01,-0.0012,0
0,B,2009/4/1,0.0092,0.0099,-0.0066
0,B,2009/4/2,-0.0018,-0.0094,0.008
0,B,2009/4/3,-0.0042,-0.0008,0.0014
0,B,2009/4/7,0.0007,-0.0011,-0.0151
0,B,2009/4/8,-0.0299,0.0064,-0.0027
0,B,2009/4/9,0.0147,-0.002,0.0041
0,B,2009/4/10,0.0319,-0.0037,-0.0142
0,B,2009/4/13,0.018,-0.0152,0.0068
0,B,2009/4/14,0.0074,0.0035,0.0086
0,B,2009/4/15,0.0145,-0.0003,-0.0152
0,B,2009/4/16,0.0042,0.0155,-0.0006
0,B,2009/4/17,-0.0167,0.0091,0.0172
0,B,2009/4/20,0.021,0.0028,0.0009
0,B,2009/4/21,-0.0082,0.0026,0.0013
0,B,2009/4/22,-0.0292,-0.0033,-0.007
0,B,2009/4/23,0.005,0.001,-0.0053
0,B,2009/4/24,-0.0076,-0.0071,-0.0103
0,B,2009/4/27,-0.0368,-0.023,-0.0073
0,B,2009/4/28,0.0022,-0.0054,0.0001
0,B,2009/4/29,0.0272,0.0017,0.0093
0,B,2009/4/30,0.0124,0.0055,0.0016
0,B,2009/5/4,0.0283,-0.004,0.0029
0,B,2009/5/5,0.0023,0.0073,-0.0003
0,B,2009/5/6,0.0105,0.0015,0.0093
0,B,2009/5/7,-0.0014,-0.0046,-0.0104
0,B,2009/5/8,0.0093,-0.0003,0.0075
0,B,2009/5/11,-0.0165,-0.0085,0.0044
0,B,2009/5/12,0.0211,-0.0028,0.0001
0,B,2009/5/13,0.009,0.0003,-0.0037
0,B,2009/5/14,0.0021,-0.0026,-0.001
0,B,2009/5/15,0.0125,0.0026,0.0007
0,B,2009/5/18,0.0089,0.0073,-0.012
0,B,2009/5/19,0.0134,-0.0016,-0.0042
0,B,2009/5/20,0.0012,0.0101,0.0006
0,B,2009/5/21,-0.0141,0.0046,0.0051
0,B,2009/5/22,0.0038,0.0124,-0.0033
0,B,2009/5/25,0.0058,0.0059,0.0008
0,B,2009/5/26,0.0024,0.0055,0.0106
0,B,2009/5/27,0.0159,-0.0083,0.0073
0,B,2009/6/1,0.0371,-0.0213,0.0177
0,B,2009/6/2,0.0055,-0.0033,0.0041
0,B,2009/6/3,0.0255,-0.0031,0.0212
0,B,2009/6/4,-0.0092,0.008,-0.0149
0,B,2009/6/5,0.0112,0.01,0.0074
0,B,2009/6/8,0.0063,0.0102,0.0161
0,B,2009/6/9,0.0006,-0.0034,0.0024
0,B,2009/6/10,0.0084,-0.0053,0.003
0,B,2009/6/11,-0.0033,0.0034,-0.004
0,B,2009/6/12,-0.0255,-0.005,-0.0223
0,B,2009/6/15,0.0128,0.0074,0.0076
0,B,2009/6/16,-0.0069,0.0051,-0.0115
0,B,2009/6/17,0.018,-0.0093,0.0075
0,B,2009/6/18,-0.0001,0.0048,0.0004
0,B,2009/6/19,0.0063,-0.0008,0.0065
0,B,2009/6/22,0.0051,-0.0092,0.0006
0,B,2009/6/23,-0.0051,0.0006,-0.0005
0,B,2009/6/24,0.0111,0.0016,0.0067
0,B,2009/6/25,-0.0001,-0.0071,0.0018
0,B,2009/6/26,0.0116,-0.0043,-0.0019
0,B,2009/6/29,0.0228,-0.0078,0.0041
0,B,2009/6/30,-0.0009,-0.0025,-0.0139
0,B,2009/7/1,0.0169,0.0019,0.0051
0,B,2009/7/2,0.0092,0.0035,0.0044
0,B,2009/7/3,0.0104,0.0008,0.0037
0,B,2009/7/6,0.0085,-0.0155,0.0002
0,B,2009/7/7,-0.0115,0.0025,-0.0023
0,B,2009/7/8,-0.0094,0.0102,0.0035
0,B,2009/7/9,0.0121,0.0094,-0.0114
0,B,2009/7/10,0.0034,-0.0021,-0.0032
0,B,2009/7/13,-0.008,0.0102,0.0026
0,B,2009/7/14,0.0162,-0.0018,0.0101
0,B,2009/7/15,0.0199,0.0001,-0.0027
0,B,2009/7/16,0.0073,-0.0023,0.0048
0,B,2009/7/17,0.0074,0.0082,-0.0014
0,B,2009/7/20,0.0173,-0.0076,0.0001
0,B,2009/7/21,-0.017,-0.0179,0.0001
0,B,2009/7/22,0.0185,-0.0039,-0.0055
0,B,2009/7/23,0.0062,0.0018,0.0017
0,B,2009/7/24,-0.0014,-0.0036,-0.0012
0,B,2009/7/27,0.0112,0.0015,-0.0019
0,B,2009/7/28,0.0142,-0.0058,-0.0126
0,B,2009/7/29,-0.0408,-0.0105,0.0017
0,B,2009/7/30,0.0076,0.0052,-0.0105
0,B,2009/7/31,0.0296,-0.0046,0.0003
0,B,2009/8/3,0.017,0.0031,0.0032
0,B,2009/8/4,0.0119,-0.0023,-0.0029
0,B,2009/8/5,-0.0098,0.0139,-0.0003
0,B,2009/8/6,-0.0107,0.0007,0.0045
0,B,2009/8/7,-0.036,-0.0004,0.0002
0,B,2009/8/10,0.0057,0.0023,-0.0097
0,B,2009/8/11,0.0087,0.0045,0.0018
0,B,2009/8/12,-0.0325,-0.001,0.0089
0,B,2009/8/13,0.0029,-0.0002,0.006
0,B,2009/8/14,-0.0311,-0.0219,0.0003
0,B,2009/8/17,-0.0642,-0.0038,0.0063
0,B,2009/8/18,0.0179,0.0029,0.004
0,B,2009/8/19,-0.0314,0.0053,0.0095
0,B,2009/8/20,0.0386,0.0044,0.0098
0,B,2009/8/21,0.0163,0.0082,-0.0052
0,B,2009/8/24,0.0108,0.007,-0.0046
0,B,2009/8/25,-0.0191,0.007,-0.006
0,B,2009/8/26,0.0233,0.0118,0.0026
0,B,2009/8/27,-0.0003,0.0007,-0.0174
0,B,2009/8/28,-0.0188,-0.0028,-0.0038
0,B,2009/8/31,-0.0563,0.0068,0.0115
0,B,2009/9/1,0.0042,-0.0097,-0.0086
0,B,2009/9/2,0,0.0062,-0.0026
0,B,2009/9/3,0.0436,-0.0092,0.0092
0,B,2009/9/4,0.0106,-0.0021,0.0054
0,B,2009/9/7,0.006,0.0015,0.0013
0,B,2009/9/8,0.0117,-0.0002,0.0062
0,B,2009/9/9,0.0082,-0.0058,0.0045
0,B,2009/9/10,-0.0008,0.0042,0.003
0,B,2009/9/11,0.0156,0.0057,0.0038
0,B,2009/9/14,0.0066,-0.0013,-0.0051
0,B,2009/9/15,0.0025,0.0038,-0.002
0,B,2009/9/16,-0.0072,0.0113,-0.0004
0,B,2009/9/17,0.0186,0.0003,-0.0028
0,B,2009/9/18,-0.019,-0.0015,-0.005
0,B,2009/9/21,0.0043,0.0127,-0.0107
0,B,2009/9/22,-0.0158,0.0006,0.001
0,B,2009/9/23,-0.0164,0.0005,-0.0054
0,B,2009/9/24,0.0013,0.0012,0.002
0,B,2009/9/25,0.0004,-0.0014,-0.0011
0,B,2009/9/28,-0.0214,-0.0096,-0.0061
0,B,2009/9/29,-0.007,-0.0051,-0.0005
0,B,2009/9/30,0.0085,-0.0048,0.0025
0,B,2009/10/9,0.0353,-0.0022,-0.0112
0,B,2009/10/12,-0.0018,0.0088,0
0,B,2009/10/13,0.0102,0.0051,-0.0033
0,B,2009/10/14,0.0047,0.0006,0.0066
0,B,2009/10/15,0.0047,0.0015,0.0038
0,B,2009/10/16,-0.0041,0.0013,0.0011
0,B,2009/10/19,0.0159,-0.0031,0.0028
0,B,2009/10/20,0.0086,-0.0002,0.0016
0,B,2009/10/21,0.0044,-0.0063,-0.0028
0,B,2009/10/22,0.003,0.0101,0.0034
0,B,2009/10/23,0.0089,-0.0056,-0.0026
0,B,2009/10/26,-0.0012,-0.0007,-0.002
0,B,2009/10/27,-0.0181,0.0009,-0.0012
