"Stkcd","Alpha_2009/1","Alpha_2009/2","Alpha_2009/3","Alpha_2009/4","Alpha_2009/5","Alpha_2009/6","Alpha_2009/7","Alpha_2009/8","Alpha_2009/9","Alpha_2009/10","Alpha_2009/11","Alpha_2009/12","Alpha_2010/1","Alpha_2010/2","Alpha_2010/3","Alpha_2010/4","Alpha_2010/5","Alpha_2010/6","Alpha_2010/7","Alpha_2010/8","Alpha_2010/9","Alpha_2010/10","Alpha_2010/11","Alpha_2010/12","Alpha_2011/1","Alpha_2011/2","Alpha_2011/3","Alpha_2011/4","Alpha_2011/5","Alpha_2011/6","Alpha_2011/7","Alpha_2011/8","Alpha_2011/9","Alpha_2011/10","Alpha_2011/11","Alpha_2011/12","Alpha_2012/1","Alpha_2012/2","Alpha_2012/3","Alpha_2012/4","Alpha_2012/5","Alpha_2012/6","Alpha_2012/7","Alpha_2012/8","Alpha_2012/9","Alpha_2012/10","Alpha_2012/11","Alpha_2012/12","Alpha_2013/1","Alpha_2013/2","Alpha_2013/3","Alpha_2013/4","Alpha_2013/5","Alpha_2013/6","Alpha_2013/7","Alpha_2013/8","Alpha_2013/9","Alpha_2013/10","Alpha_2013/11","Alpha_2013/12"
600586,0.0325702838401896,0.0140567816476987,0.00255258900141714,-0.00430921658526912,-0.00629519317265935,-0.00393477792376269,-0.00116898950383184,0.00870873232828256,0.00103203062354373,-0.00451422641016122,0.00884422735880456,-0.00554488895544039,0.00054490465691612,-0.00339367291896675,-0.00280883685756597,-0.000822198943134407,-0.00343081193127871,-0.00268319266252827,0.000932745885676819,0.00111980440335051,-7.52558038583341e-05,0.00265551319817022,-0.00393757111449678,0.00406185687899526,0.00238153775890985,0.00794810374362084,-0.00142846695527659,0.00216194923110796,0.00663554925959233,0.00190438565082909,0.000900109259437322,-0.00572532754838356,-0.00191241441776436,-0.00338968177557329,0.00248437489328947,0.00161521879665304,-0.00148364448757608,0.00427977325419629,-0.00337415744537999,0.000745123400069819,-0.00156851021099872,-0.00287815731349433,-0.00258982168174976,-0.00342968891661674,-0.0014367734660901,0.00136399831424966,-0.0020086655179579,-0.00567349277344639,-0.00503419250371396,0.0186694390040345,-0.0079482972172266,0.00055152528371643,0.000887415575621065,-0.00459752354870929,-0.00224807834330474,0.00133849577809713,-0.00164273072367172,0.000162351184509069,-0.00302365370927582,-0.000887194870040485
600587,-0.00109400196650164,-0.00654465598356496,-0.00248071626593293,0.0115745155908661,-0.000793125835711876,0.00117030882085455,-0.001077504794023,0.00200691419960914,0.00657332495733307,-0.00140253722545229,-0.00290805917784161,-0.00111849958878993,0.00709363331197459,0.00392384653869809,-0.00355538074999305,0.00440246224832474,0.00399128980804102,-0.0096868640589839,7.52839516141398e-05,0.00397700007082837,0.00380375394288132,-0.000639798729137725,0.0107078305476577,0.00302668612154485,-0.00692213937437237,0.00216513331994156,-0.0012824410399192,0.0112641688573975,0.00761704344659803,-0.000240551208841502,0.00254219876220837,0.000115071817081622,-0.00459643792168833,0.00211457556842086,0.00187409293243354,0.00355495472099313,-0.0142690825384143,0.00127116356452128,0.00545362106636857,-0.00898703647921484,-0.00294656620895317,0.00620831000143173,0.00941023034138392,0.00336217991135201,-0.00149184332371718,0.00556526258454305,-0.00331393152978668,-0.000825242793817346,0.00328647963211739,0.0030169173502637,0.00180544124770255,0.00229832022722048,0.00115744684369019,NA,0.00677555118636271,-0.0030706776468862,0.0107473390437183,-0.00183012351056728,0.00093679199701082,0.00748173240753656
600588,-0.0078490550857682,-0.00134846275262469,0.00229246372968788,0.00419068308713975,-0.00279094285968639,-0.00454593260279507,0.00113286259280267,-0.00238278111500657,0.00129280461363699,0.000773122639558561,0.00390733653711884,0.00651983629333497,0.00478945155699179,-0.000435119905470753,0.000922364227735766,0.00625569274329929,-0.00118877483505303,0.00335833301197024,-0.00532035805074067,0.000476528055511646,0.00539601684176542,-0.0102703167407071,0.00464530587918721,-0.00462244486980404,-0.00318340115347426,0.00127022644346535,-0.00408083116777301,-0.00067283251364403,0.00422191017120486,0.00152347918271272,0.00509849325620338,0.00300589277578004,-0.000180175563120023,-0.00576639155126224,0.00088626520973533,-0.000662892776428641,-0.00742767079326377,0.00110191804159675,0.0070900135715744,-0.000448606984344878,4.16785247288143e-05,4.72051848716552e-05,-0.00378538004418733,0.00310187621246397,-0.00174155252268839,-0.0124654723054967,-0.00844049531339312,-0.00549387148441417,-0.00119611153512895,-0.00521183834068116,0.0113969183980218,-0.0101318827445682,0.0040057205078067,-0.000144799487322203,0.00456791123339585,0.00417207563562789,0.00253896729194393,-0.00351879449166423,0.00329157889117178,0.00615723134677384
600589,0.00036446975457357,-0.00104913340938059,-0.00274420956453669,0.00666177785031919,-0.0025921688680466,-0.00302339104863548,0.0040603420573729,0.00514473359141793,-0.00338055101717486,-0.00242044158645564,0.00148626125456378,4.14145223667206e-05,0.000907228996232648,0.000698697702270055,0.000832787339285481,-0.000111065340405438,0.000582998931981665,0.00364422120411652,0.000369412810968913,-0.00320866552342192,0.00403302736506181,-0.00118674882776984,0.0113844576490235,-0.00657902123636945,-0.00240940903807673,0.0123940857717973,0.00141166738523589,0.00268009462919978,-0.000957237250150712,0.00180139288615439,-0.00102928595001049,0.000704418785873758,-2.51480468293338e-05,-0.000905823039779158,0.00292525438543127,-0.00403150334102852,-0.00222811277806075,-0.000952847834352305,-0.00100019343077094,-0.00142853044367091,-0.00387253603032575,-0.000120292572828466,0.00142276540206329,0.00302019230738134,-0.00168718177526292,0.0026591170834882,0.00100461912940181,-0.00477439439555383,-0.00227390119262831,6.39881192704444e-05,-0.000859512082834235,-0.00288228633686321,0.00196268610812986,0.00256988530596196,0.000192115966196344,0.00277663126003804,0.00202453506011401,-0.00353273382151947,-0.00348594945794694,-0.00130527848053497
600590,0.0184287865189083,-0.0047156339902509,0.00765186841581246,0.00286744290663447,0.0162500696272348,-0.0108136868982148,-0.000596257856908862,0.00999845103992575,0.00490555736438483,-0.00342387194331842,0.00152493527530266,0.00326037980649431,0.00698810902289006,0.00285499221036111,0.00325151597032368,0.00354916493288951,0.00143087124268909,0.00351367149714396,-0.00750338514560265,-0.00386262059132421,0.00236672856220252,-0.00967315890330492,-0.0013007649698728,-0.00590834649070723,-0.00224885248285581,0.0049029172597873,-0.00146856236544022,-0.00704621457631618,-0.00250311869858581,0.000827702588791027,-0.000515699372402539,-0.000449883443359122,-0.000180355969984852,NA,0.000174680609030777,-0.000914262167609452,-0.00190620261819576,0.00182960228083503,-0.00081880638901231,0.00069468653374483,0.00336279094400802,-0.00469534996176946,0.00103853452244032,0.00251336681340701,-0.00103609757449489,-0.00184241965427801,-0.00281162394570891,-0.00202653727567804,0.000568609957348727,0.00207030332234024,0.00541248761346772,-0.00733530817178674,0.00210225650003448,-0.00267180522189425,0.00218766515748629,-0.000930229563534065,0.00242508139848632,-0.00392504546011373,0.00808571779917814,-0.00202950565170994
600591,0.00485294103375218,NA,-0.0068594193366512,-0.00290406204851187,0.00951224807366878,NA,0.00269157753506443,0.00398107153613624,0.000838466286580057,-0.00327697879885937,0.000242092547845577,0.00169351329588491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600592,0.00958279364208618,-0.0065813181461384,-0.000779052430586346,0.0177742518108983,0.00966755867806734,-0.0150424076527512,-0.000971076833208147,0.000377763300555092,0.00289690077636186,0.000575742091670204,-0.000273855616216109,0.0086828497069513,0.00732045249765783,-0.00485794983992726,-0.000693350249688316,0.00268309580701178,-0.00121638865070118,0.00346003434733955,-0.00390879898263255,0.00151865939421833,-0.00207525924036331,0.00199350441817843,0.00069579351672924,0.000805733041252448,0.00551705116458556,0.000238239965956399,-0.00253087958593292,-0.00307940255536674,3.89457519729428e-05,-0.000709614434617188,-0.000650819893178978,0.00226129041593636,0.000973596412150532,-0.0037712972048656,0.00788763755360954,-0.011199676483328,-0.00386686087142946,-0.000934056129733671,0.00621363296446814,-0.00215795732517823,-0.000410387653711746,-0.00261240680518599,0.00060072020038973,0.00211510841593569,-0.00319948528635826,0.00108060054040551,-0.00471551666554723,-0.00281676161524453,0.00144663572918386,-0.0020602205535797,0.0106816227859937,-0.00466478513369049,-0.000899700922011521,-0.002060354098429,0.00231086484044995,-0.00429727560002359,-0.00314476152963767,0.0137427745232784,-0.00690592321578649,-0.00160603766332247
600593,0.00639348371570277,0.00140581879817672,-0.00121534310842076,0.000528946775640246,0.00541579230590091,-0.00333333734421839,0.00192320673499731,0.00573039203614113,0.000818059108063256,-0.0015537106478408,0.0110262777826552,0.00117138876146909,0.000351774131230952,0.00678975470669309,0.000404619821058641,0.00176403831366525,-0.0018481926406655,0.00143435832934172,0.00744514965814045,0.00129915493407565,0.0026463941574232,0.00510164258551019,0.00527892763644326,0.00123974440628695,-0.00852771178285143,-0.00229061156207231,0.00214024551808969,-0.0059029320972691,-0.00270631515951278,-8.57531790569158e-05,-0.000345815896604812,0.00261747419133587,0.00725084312037209,0.00603222944090446,-0.00123113510397037,0.00171662646876637,-0.000636584406104385,0.00534962082756204,-0.00451005918117016,-0.00322144525878169,-0.000674492676096747,0.00150882496671019,-0.000940322674501907,0.000652713876565648,0.00133976471517426,-0.000100569063952744,-0.00225374708879614,-0.00158527348656437,0.00090255890835445,-0.00193187141055257,0.00552079999400906,-0.00474916394919964,-0.000733115611617539,0.00486529852441415,-0.00268612860055741,-0.000210345888878224,-0.0038765998192879,-0.00191494319214589,0.00348284729776934,0.000259698172540967
600594,0.00891098307808433,0.00332965355513411,-0.00284767092326045,0.00643927873912812,-0.005815487256236,-0.0017456656430811,0.000193026645097333,0.00954433533858217,0.00074288955428456,0.0112014984889878,0.00143169026272255,-0.000114658408584685,0.0119353199929889,0.00927789817473576,-0.00344286685507202,0.00655792942373919,0.00468367641887195,-0.0124993813266278,-0.0047082456635665,0.00407510547721622,0.00823161969394529,-0.00879603881957041,0.0145916042901985,-0.00540988921735723,-0.00152663727520048,0.00616589857746341,-0.00415922900726336,0.00140655565577413,0.00371347004935292,-0.00232181563834612,0.00146675413391108,-2.51613729432192e-05,-0.00255429820846178,0.00124087826097172,0.00414774628598011,-0.00027994398976688,-0.0120488284544673,0.00189504071177352,0.0049385477264717,-0.0031838524959532,0.00316025431654062,0.00665869394965977,0.000411092223897389,0.00231483201898335,0.00223189822764094,0.00212428638276149,-0.00477005200564487,-0.00241772686046834,0.0126396142038515,0.00158283111011105,0.00850166001335358,-0.00226950509965449,0.00310764588054422,0.00936750941666228,0.000947371187889328,-0.0058380539350542,0.00773226516596964,-0.00456892020479958,0.00206883911575959,0.00293257209802074
600595,0.00288575564096935,0.00112182976919753,-0.00490075395575501,0.00272731199325466,-0.000620219744655998,-0.00221170775056866,0.0206202468381617,0.0135542884052731,-0.0043888344938794,0.00389706252947975,-0.00353229468254664,0.00936128215242853,-0.00323803191253571,0.00313257969794653,0.00341432744319011,-0.00264258883442579,0.00927048073103016,-0.000508755649902494,-0.00242013816820878,-0.00313465538998177,0.00321273490843601,0.000508532629769502,-0.00473405560640463,0.00179280386309798,-0.0111290145904731,0.00124119841966127,0.00416691570881957,-0.00141347959945164,-0.0022846211440329,-0.0016547454576355,0.0024529210442244,-0.00371007264421667,-0.00115887074180852,-0.00198885605086055,-0.000943704819799736,-0.00418031067396498,0.00284714039569677,-0.00268571749009833,-0.000478080783050037,0.00386212517387531,-0.00302848036007656,-0.00364659738703667,0.0015141380526848,-0.00184423036447318,-0.00113364067059023,-0.000708145232758099,-0.000814507727699938,-0.00253550320014126,-0.00294195947045425,NA,-0.00282524349165919,0.00190306422951439,-0.000627357486718829,-0.00271625695044022,-0.0019263582517162,0.00204925173027451,-0.00140337332888121,0.00121063699956733,-0.0016480285125361,-0.0016230383075237
600596,0.00979812222111635,-0.00679480503753264,0.00215844909977413,-0.00409708411608584,-0.00332191709590165,3.27084812499228e-05,0.000406257655057695,0.00846468663689634,0.00241425613774504,-0.00571555168388652,0.000725176410934441,-0.00250612812270051,0.00212160057615902,-0.00787901502941452,0.00157537823274328,-0.0049054380439569,-0.00558594107901802,-0.00281979320346016,-0.000798626095585592,0.00225933887384217,-0.00217882384758016,0.0113460665128267,9.64418369567157e-05,-0.000756170785871551,-0.00657240603394995,0.0127631831604124,-0.00533209524864335,-0.00266519484212604,-0.00333585557076087,-0.0027457467168761,0.00346161302802004,-0.00210695428228463,0.00626060913478022,0.00153930833352101,-0.00162069720343312,-0.00802407653082096,3.9447369710614e-05,-0.000408951483100999,-0.00253961321557717,-0.000487097726844407,-0.00428000281433422,0.00183927533664578,0.0154676073704551,0.00492103892528512,-0.00119236507574452,0.00311981206399787,-0.0112229843312511,-3.26233433503402e-05,0.0139146831739751,0.00382228503393571,0.013435683244479,-0.00159279404069643,-0.000411442306076214,-0.0114517622719279,0.0114693382960894,-0.00420490201805227,-0.00596980845522524,-0.00972956486768028,0.00353401826682374,-0.00302199457988221
600597,-0.00257281691143343,0.00647225396151374,-0.000957733576961223,0.0049746575956888,-0.00483241000163836,-0.00196853352479946,-0.00481552624412724,0.00529340834253035,-0.00176910793544602,0.00354666242088809,0.00396048134896651,0.00296697574685458,0.00411530913171461,0.00479531292562699,-0.00164193259741784,0.00280352143350941,0.0014870806240914,-0.00423760994101644,0.000338088427125927,0.000536411513334042,0.00223463582576589,-0.00682882394384139,0.00226645578395381,0.00333610942838864,-0.000995147797700468,0.00123119892787758,-0.000598314358357779,-0.00221172481969837,-0.000775768102619026,-0.0049696576007251,0.00787941139824228,0.00229294178156686,-0.00205421354863848,0.00361750421332712,0.00372343383610381,0.000729397791831405,-0.0076430959092793,0.00346749571268038,0.00387442754528552,-0.000551393688868106,0.00286961571366555,-0.000693490790497834,0.000319480585079545,0.000848232959137878,-0.00325804632024143,0.00211675614148793,0.0011871294670974,0.00129619435962438,-0.00141811804435399,0.0160755121961282,0.00672038316248752,0.000457320752015685,-0.00300178321748793,0.00238796766957222,0.0114728258570055,-0.00493066072249044,0.0199017814537737,-0.00225651072444097,-0.00148422576309974,0.00110813703441054
600598,0.00276430357420294,-0.000239483102387894,-0.00848209675914254,-0.00340952271137342,-0.00448464226057121,-0.00194992228768449,-0.00541650011366573,0.00776282335340721,-0.00286387151941226,-0.00196087403572536,0.000715008635025366,0.00106441797626317,0.00211106912534049,-0.00320726603710902,-0.00187443108849224,-0.00171333276086524,0.00633171438572833,-0.00356736166082824,7.40919599791681e-05,0.00184599559698114,-0.00183800327034631,-0.00358706509719342,-0.00156655198370574,-0.000569993727258301,0.00229671012300562,0.00781805434066976,-0.00213206764037242,-0.000372230082077805,0.00281596539409646,-0.00132951051910634,-0.0012181660852822,-8.42022250229685e-06,-0.00202844168834146,-0.00124810838825455,-0.000745421281839197,-0.00897580744803727,-0.00171083467477515,-0.000151710819878172,-0.0045611026659782,-0.000746312625687863,-0.00121814299372274,-0.00119663556854714,0.00460650442347579,0.00406897437784049,-0.00349083550927297,-0.00374326847150752,0.00196694553530596,0.00187502095437295,-0.00098109970895922,0.000257548188142145,-0.00496129054233534,-0.000954301712158922,0.0081004952819329,NA,NA,0.00052483503036145,0.0209997185824208,0.00421821849592943,0.0066639210515398,-0.00505274155829092
600599,-0.00579186468956038,-0.0103496095801237,0.00287745145744731,-0.00136413948873724,0.000336004982487985,-0.00578490666663562,0.0105130113574129,0.0287548946028302,-0.00906723355015164,0.00176318334541306,0.000682803694754693,0.00214001095752718,-0.00250067526605701,0.00578139629148875,-0.00648444414874271,-0.00255629395637715,-0.00368358249807062,0.00296941355514204,0.00685863923456628,0.006780868266023,-0.0035626514555242,-0.00214623139794792,-0.00315532090850059,0.00732594719852323,-0.00369478144264457,-0.0084715423299543,-0.00104561249343904,-0.00407482858064672,0.00424191373824484,-0.00124305488419405,-0.000625212475172022,0.00183103252628004,0.00259951353151968,-0.000375207646953297,0.00286623245105704,-0.0107443373912903,-0.000391469461853061,-0.000121783639287448,-0.00569948709065571,0.00538240758575302,-0.00164294416555391,-0.00181210252788312,0.000863137636542617,0.00113088451817953,-1.27161547982199e-07,0.00140605576770081,0.000246778615575347,0.00510925279200095,-0.00210673333932199,-0.0112143174829064,-0.0029818136687463,-0.000103377350111969,-0.00235243244364405,-0.00511252643956671,0.00563662619596063,-0.000224402463005962,0.000323911116519626,-0.00131456552264107,0.00168936346734237,NA
600600,-0.0101329048775467,-0.000680953985125485,-0.000821159958940289,0.00596304162531991,-0.00134818048344785,0.000216650434668023,-0.00281381749137281,0.00565983503882891,0.00205577154708271,0.00326995112966259,0.00452737913144479,0.00146084531148704,0.000674752369266716,-0.00124461468180496,-0.00236205535430586,0.00497722588428712,0.000787140297216867,-0.000309894665280499,-0.00331822702464034,0.000873270183153845,0.00400942173367541,-0.00732869801171356,0.00019082011306381,0.000158490451400112,-0.00158137878585276,-0.00436246963264497,-0.00157352658183059,0.00439776981917803,0.00281762305164476,-0.00231813925768327,0.00568192690130848,-0.00188893603130963,-0.00051067054758801,0.000112744459082484,0.00358107042421929,-0.00100499481891338,-0.00497744121182927,0.00195336503954694,0.000838312846009559,0.00196810011547792,0.00321923236015676,0.00286492775447674,-0.00089040116510907,-0.00434123644971052,-0.000899180149624001,-0.00195102544869543,0.000597398021180342,0.000515101140444173,-0.00117419870898246,0.00435904747995771,0.00335280764700538,0.00207947032927944,-0.00372785660964343,0.00543025579905518,0.00340313214106602,-0.00358882470796043,0.00344527331152859,0.00513168408568473,-0.00224610842853289,0.00543146103449168
600601,-5.98370701167761e-05,-0.000334359141237296,-0.00217376544055942,0.00152255021032331,-0.000481788230125194,-0.0040930859778119,-0.00201860472398594,-0.00165650308308914,-0.000706556983940438,-0.00297533898166686,0.00522505014675883,-0.00137330083085414,0.00367244020657175,-0.000486734288582582,0.00351485858705064,0.00103233063151061,0.0036551098586054,0.000593748733557393,0.00413584302053933,-0.00541983265798522,-0.00294693907479838,-0.00118012396629855,-0.000323970511741387,-0.00291688466595615,0.00038801441815628,0.000676430561120679,-0.000813429118735419,0.000832450128302889,-0.000454899171997595,-0.00625333687352841,-0.0018826318341812,0.00075841420784904,8.44874179113e-05,0.00203564066153875,-0.00019754306657911,-0.000887312473871557,0.000158945081959177,-0.00131797908608978,-0.000723039084019877,-1.41005655813885e-06,-0.00146836415117684,-0.00244426033443325,-0.00145889052176884,0.0018422525832371,0.000129450549139391,0.00350919393566985,-0.000859564498618913,-0.00145010509286142,-0.00193634729196041,-0.000925087583425261,0.000685519002577018,-0.000995144257428957,0.00996080329004389,-0.00183043722451505,0.00161825625680165,0.00763750371713612,-0.0028524535671845,-0.00330146906084632,0.00160466484953994,-0.000479442218841427
600602,-0.00104373033429693,0.00605584609058285,0.00118473866458143,NA,NA,0.018601821329237,-0.00336938832824986,0.00885183206797568,0.00286030052956083,-0.00151490936555553,0.0144850762043633,-0.00153873646450282,0.00128550614863118,0.00454688472544335,0.00139027932840562,0.0018081196929031,-0.001768564820172,0.0019607595906529,0.00229321020150524,0.00185012698122898,0.00184190857388635,-0.00359227128343035,0.00509371759380654,-0.00550008483074974,-0.000496537273133327,0.0011105298362324,-0.000846004671976819,-0.00210259354807776,0.000381288257103083,-0.000742198454755528,-0.00149796908796122,0.000233135199165254,0.000589596514969837,0.0054811976044151,-0.00205787812920096,-0.00123040658422561,-0.00210841951578566,0.00171889574629969,-0.000912452663466872,0.00414845347337219,-0.00251069434664086,-0.00103252844615807,-0.0021571912894568,0.00392709203977841,-0.00168114813105909,0.000638710038129414,-0.00263363087262359,-0.00385019908449212,0.000507840826699598,-0.000315991346656213,0.00503367203451648,0.00462630224597702,-0.000916841645801614,-0.0083160827692665,0.00272608413712891,0.00410607782987765,0.000699357812325696,0.00102410464147913,0.00202701302145378,0.0102269293842872
600603,0.0190916553092545,-0.0143571051305181,0.0110780928292347,0.00705749256850583,0.00650951386434948,NA,-0.00551169751275133,0.000560574654058768,-0.00389685703382027,0.00176267475089831,0.00757615893847516,-0.00049005034637935,-0.0037925846243664,0.00347891715946238,0.00111747079388079,-0.00772592105408221,-0.000670490007497919,0.00341161519849933,0.00158956696448521,-0.000791538968283166,0.00443749841784926,-0.00476034426019681,0.00165709066278397,-0.00247934844005036,0.00577783996671903,0.00231561503921302,0.00361092937400276,-0.00181854179972543,0.000125711014761955,0.00209928093592536,0.00845219987103885,0.00245209544613174,-0.00282319935543063,0.00540065818208033,NA,NA,NA,NA,NA,NA,NA,-0.0150018640116354,-0.0109803804571732,-0.00226105304726677,-0.00223183104960994,0.00629673975894025,0.00137462854255466,-0.00174473114447,0.00612879217705361,-0.00127577653406257,0.00743767994441149,-0.00624316919287896,0.00177917590203313,0.00311378771906376,0.000866923449564408,0.00270238803853928,-0.00238859727956314,-0.00052988883118258,NA,NA
600604,0.00426311749407792,0.00946524773043408,0.00601181268844812,-0.00422094920085328,0.0185471082067036,0.0201403614710973,-0.00233523823408996,NA,-0.0151564392111398,-0.00340158915938116,0.00607501492374727,0.00059785842292052,0.00288937460340007,0.00477934631470226,0.00483205461449746,-0.00250988074222336,-0.00590471454019549,0.00543710317744603,0.00193015927544263,-0.00169892411011661,-0.000129512560606434,-0.00676302409194817,-0.00213441041494753,-0.00346650252222782,0.00424661868322429,-0.003081577757215,0.0041697420291788,-0.00216721735578427,-0.0013739956848008,0.00163538150151928,NA,0.00372531316504705,0.00368388298518613,-0.00210363927493012,0.00601483390512357,-0.000842447425902191,-0.00275958192105173,0.0008335772855411,0.00130476600181572,6.3146983590771e-05,4.31535319916479e-05,0.00247078129332198,-0.00232018659565434,0.0122672233235117,-0.00558428074344138,-0.000847465577875339,-0.000220010807327902,0.000821964670445694,0.00511500195261426,-0.00431272843545213,0.0117001329271825,-0.00622972407107334,0.00949550904378573,-0.00574084942724229,-0.00546558727209516,0.00908216703785159,-0.00611485955046044,-0.000134517795820972,0.00668998259348734,0.000484931260275558
600605,-0.000285622713394739,0.00912794735962756,0.00225119914970249,-0.00243756653949622,0.00167148508031939,-0.00610023462893174,-0.00823335496786951,0.000965902126903103,-0.00200515303512136,-0.00108585361691036,0.00101649949679731,0.00126266343768261,0.00477192820870535,-0.0013187019948196,0.00371477951555758,-0.00293361504747442,0.00109940768341762,-0.00167125202675881,-0.000197002793223885,0.00408695202528788,0.00376347994246568,-0.00892337726293608,0.0104583426256537,-0.00152801330070223,-0.0019084264622951,0.00862972257749366,-0.00111181083014712,-0.00078080478776463,0.00111275019158936,-0.00180003018158312,-0.0036708500310775,0.000865375892872208,0.00762044866459062,-0.00993498841975857,-0.000694343818441422,-0.00529385052711901,0.00929733980438199,-0.00303996564502521,-0.00193480247114875,0.00262670613734096,0.000206026448150077,0.0111194529163026,-0.00721505950199579,2.49824098331336e-05,-1.42155106859309e-05,-0.00040540179414338,-0.00254020731766702,-0.00211010015931649,0.00349214924787641,0.0078732470450742,0.000254098932619474,-0.00153576822911436,0.00020545079108234,-0.00623079684416183,0.00150974239411392,0.0042512642023831,0.00192970170122973,-0.00393485403928123,0.00165810675794111,0.00193226526356504
600606,0.00845269706147463,-0.00520371836663379,0.0102082671906068,0.00874386628472457,-0.00278996653903193,-5.62897262328064e-05,-0.00381744890832148,0.00118072145152019,-0.000747205305154722,0.0025302153495818,0.00138633984006747,-0.00612529036545788,3.06646402638172e-05,0.00289051809422565,0.00362315977659234,-0.00575581991513618,NA,NA,NA,NA,NA,NA,NA,0.00151730942743458,0.00084414973855244,0.00190054951573455,0.00419866039848877,0.000529627447798822,-0.00140868599164039,5.96338968273036e-05,-0.00289752550788436,0.00490750451702253,-0.00043776778939516,-0.00265974334117464,-0.000675194213969709,-0.00153055694190949,0.000202960681670733,-0.000437151830611333,-0.000801620093262458,0.0490152869614807,-0.0097964986990423,0.000874174582591185,0.00257867808704642,0.000300967430268108,-0.00565237276357205,-0.000571468706740367,0.0030874929122285,-0.00193785221831511,-0.00102551670818549,-0.00210297633608803,-0.00240974852372293,-0.000456026864881286,-0.0001502960524987,0.00286509771096116,NA,NA,NA,NA,NA,NA
600607,-0.0044440392313853,-8.07544004539457e-05,0.00241672732803109,0.0132902091997952,-0.00611634113424837,0.00553411495952757,NA,NA,NA,0.0112388153230091,-0.00344929895699109,0.000688940586631201,0.00616137189672241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600608,0.00849429088131689,0.00359488295004039,0.0139879359435992,-0.00622464402534845,-0.00200120149281104,0.0190714613452148,-0.00103758168979346,-0.000978776974579369,-8.6410234966416e-05,0.00494483838634882,-0.00337130880081439,-0.00158698993842778,0.00377036736054876,0.00292281297859273,-0.00106336858019961,-0.00541761577022398,-0.00438376206689588,0.010787799200268,0.0079649599452428,-0.000362004479935153,-0.00111385191326104,-0.00733842480204256,-0.00406171040543915,0.0049578369259198,-0.000776468818549464,-0.0030522513136184,0.00773096514984564,0.00724593432315193,-0.00381492385472832,-0.000147625642306868,0.00085881246537725,0.000977924528963622,-0.000906593723119041,-0.00121254989190382,-0.00172129019540313,-0.00604102341813386,0.00308371510016158,0.00270770773478756,0.00659449083309681,0.00616154395727374,NA,NA,-0.00628143095906359,0.00180791825085494,-0.000654049416286537,7.73985538334047e-05,0.00205745746718586,0.00725910198309445,0.00624273320773932,0.0010184580724158,0.00059564995177081,0.000292867577083936,0.000583882042110841,0.00370700560147186,-0.00292174389018623,0.00682543357940364,-0.000158801140652292,0.00112282430030511,0.000170380100464895,-0.00216187964737933
600609,0.00778404480467744,0.00212864675910889,-0.00309368849318809,0.00118346220180275,0.0080476217233311,-0.0022930849802135,-0.00562163651043215,0.00344401985143644,0.00259563550321909,-0.00115222889195894,0.00642211104296507,0.000589981933774711,-0.00477035204213595,-0.000107222860228729,0.00450173097726528,-0.00246643264349207,-0.00375191334493565,-0.00371011248515332,-0.00291070756777543,0.00186169317603114,-0.00458575375318308,0.00629873096385481,0.00882992389881506,-0.00380027167147971,-0.000165496255170055,0.00367759419445447,-0.000258848835184047,0.00329632342255629,0.00124412542164425,-0.000580342381005689,-0.00369327901453848,-0.00238015655449487,0.000992938968251561,-0.00424139918286728,-0.00208038690001872,-0.00118358933002913,0.00397895363456808,-0.000199713477630781,-0.00300710258383916,-0.00209035414493388,-0.0013573001808596,0.000286340071983425,-0.00399982053594191,0.0106178820455399,-0.000951578125979789,0.0262921491654572,-0.00781292188280823,0.00874981101448734,0.000255476066318884,-0.00509424084902687,-0.0016598948756612,0.00576051886790641,-0.00401780816074022,-0.00419352362074971,-0.00239130833749678,0.00225898063793155,-0.00272144147426755,-0.000298791594539104,-0.00144268899321441,-0.001404309991905
